sample0,sample1,sample2,sample3,sample4
CC(C)(C)Nc1ccc(C(=O)NCCCCC#N)cc1,COC(=O)C1(N(C)S(=O)(=O)c2ccccc2)CCCCC1,COC(=O)c1ccc(CNC(=O)C(C)Oc2ccc3c(c2)OCO3)cc1,N#CCn1c(SCC(F)(F)F)nnc1-c1ccc(Cl)cc1,CCNc1ncc(C(=O)N2CCC(OCc3cc(C)no3)CC2)cn1
Cc1ccc2c(c1)S(=O)(=O)c1ccccc1C(=O)N2,O=C(CNc1ccc(-n2cccn2)cc1)Nc1ccc(-c2ccccc2)o1,O=C(Nc1cccc(F)c1)c1cc2c(cc1Br)OCCO2,CCCc1nc(CN(CC)C(=O)C(C)NC(=O)C2CC(F)(F)C2)no1,CC(=O)NCCC1CC=CCC1C(=O)N(CC(C)C)c1ccccc1
CNC(=O)c1csc(COC(C)(C)C)n1,Cn1nc(NCC(=O)NCc2ccc(Cl)cc2)c2ccccc2c1=O,Cc1ccn(C)c1-c1cncc(Nc2ccc(F)cc2F)n1,CC(=O)NC1(C(=O)NC2CCN(c3ccc(F)cc3)C2)CCCCC1,O=C1CC(C(=O)NCn2cccn2)C(Cc2ccco2)O1
Fc1ccc2nncc(-c3cc(C4CC4)on3)c2c1,CCCC1CN(S(C)(=O)=O)CC1NC(=O)NC1CCC(C)C(C)C1,Cc1nc(N2CCC(O)C(O)C2)sc1-c1ccnc(N)n1,CC(C)N(C(=O)Nc1cccc(-c2cnc3n2CCCC3)c1)c1ccccc1,COCCc1ccc(C2=CCN(c3nc(-c4ccc(=O)[nH]n4)no3)CC2)cc1
CC(C)Oc1ccccc1-c1nnc(-c2ccc(C#N)nn2)o1,CNc1ccc(-c2csc(NC(=O)C(C)Nc3cccs3)n2)cn1,CCc1nn(-c2ccncc2)c2c1C(=O)CCC2,COc1cc(C(=O)CCCC(=O)N(C)CCC#N)c(OC)cc1C,CCCNC(=O)CC1(c2cc(F)cc(F)c2)CCC1
N#CCCN(Cc1ccc2c(c1)OCO2)c1cccc(O)c1,COc1ccc(CNC(=O)COc2ccc(C)cc2)cc1,CC(C)NC(=O)NC(C)Cc1c[nH]c2ccccc12,O=C(CC1CC2CCC1C2)Nc1ccc(NC(=O)c2cc[nH]n2)cc1,COc1ccc(Nc2nnc(NC(=O)c3ccc(F)c(F)c3)s2)cc1
Cc1noc(C(=O)N2CCC3(CC2)OCCCC3OCCO)c1C,O=C(CNCC(F)(F)F)N=c1[nH]ccn1-c1ccccc1,O=C(CCCn1cc(Cl)cn1)NC1CCCCc2ccccc21,CCOc1cc(CNC(=O)NC(=O)c2ccccc2)cc(C(F)(F)F)c1,C#Cc1cccc(OCCc2c[nH]c3ccc(F)cc23)c1
COCCOC(=O)CCC(=O)NC(=O)C1CCCC1,O=C(NCCn1cccn1)c1cc(-c2ccccc2)n[nH]1,COc1ccccc1NCC(=O)Nc1nc(C)c(C)s1,CC(=O)Nc1cccc(-c2nc3nc(C)cc(C(C)C)n3n2)c1,COS(=O)(=O)c1cccc2c(-n3cccn3)cccc12
COC(=O)NCC(=O)NCc1cc(-c2ccccc2F)on1,CC(C)(C)COc1cc(-c2ccccc2)nc2ccnn12,CCCCOC(=O)c1nc(-c2ccc(-n3cccc3)cc2)no1,COc1ccc(C)cc1NC(=O)CCC(=O)OCC(F)F,CC(=O)Nc1cccc(N2CCN(C(=O)c3cccc(C#N)c3)CC2)c1C
CC(C)NC(=O)C(=O)CCCCNC(=O)NC1CCCc2cc(F)ccc21,CCC(CC)OC(=O)C(C)c1nc(C)cs1,CC(C)c1nc2sc3c(SCC(=O)C4CCCO4)ncnc3c2c2c1CCC2,Cc1ccc(CC(C)N(C#N)C(=O)N2CCCCC2C)o1,O=C(NCc1ccc(-c2ccccc2)cc1)N1CCC(CO)CC1
Cc1c(C(=O)c2cccnc2)cnn1N(C)Cc1ccco1,CC(=O)Nc1ccc(CC(=O)Oc2ccccc2)s1,CCCCCNC(=O)Nc1ccc(-c2onc(C)c2N(C)C)nc1,CC(C)Nc1ccccc1CCC(=O)N1CCOCC1,CCC(C)N(Cc1ccco1)S(=O)(=O)c1c(C)cccc1OC
CC(C)CCNC(=O)CN(C)S(=O)(=O)[S+](C)[O-],Cc1nn(C)cc1C(=O)N1CCC(C)(C(O)C(C)(C)C)CC1,Nc1cc(N)cc(Cc2nc(-c3ccccc3)cs2)c1,CC1=C(C(=O)NCC(=O)Oc2nccs2)C(C)N=C1c1ccccc1,CCOCCCC(=O)N1CCN(C(=O)c2cccc(F)c2)CC1
Cc1cc(NCc2ccccc2)c(Cl)cc1Cl,CC(=O)Nc1ccc(C(=O)NCCC2CCCC(C)C2)cn1,CCCc1nnc(SCCNC(=O)c2ccccc2)[nH]1,Cc1cccnc1OC(=O)CCc1ccc(F)c(N)c1,CC(C)NC(=O)c1ccccc1NCC(=O)N1CCCCC1
COc1c(Cl)cccc1Nc1ccc(O)cn1,CC(C)NC(=O)Cc1noc(C(c2cnn(-c3ccccn3)c2)C(C)C)n1,Cn1ncnc1CCNC(=O)c1ccc(Cc2ccco2)cc1,O=C(CN1CCN(C(=O)c2ccc(-n3cnnn3)cc2)CC1)N1CCCCC1,CCN(CC(C)C)C(=O)COc1ccc2c(C#N)cc(=O)oc2c1
COc1cc2c(cc1C(=O)Oc1cccn3ccnc13)CCC2,CC1OCCN(C(=O)NCCc2cccc3c2OCC3)C1C,COc1ccc(C(=O)NCC#Cc2ccccc2)cc1S(C)(=O)=O,CCOc1ccc(C(=O)NC2CCC(C)NC2=O)cc1,CC(CCCN1CCOCC1)Sc1ncnc2ccsc12
C=CCCNCC(C)OC(=O)C1(c2ccc(Cl)cc2)CC1,CCc1nc(NC(=O)CCCOc2cc(C)cc(C)c2)n[nH]1,Cc1cnc(N(CCO)Cc2cccnc2)cn1,CCCOC(=O)Cc1cccc(C)c1F,CCNC(=O)c1cc2ccc(OC(C)C)cc2oc1=O
NC(=O)c1nnc2ccc3ccccc3n12,COC(=O)C(C)CNc1nc2cc(C)ccc2s1,Cc1occc1-c1nnc(CNC(=O)CCN2CCOCC2)o1,Cn1ccc2c1CN(C(COc1ncccn1)C(C)(C)C)CC2,CCCN1CCN(C(=O)N2CCC3(CC(=O)c4ccccc4O3)C2)CC1
CCCOc1cccc(C(O)C(=O)NCc2cc(C)cc(C)c2C)c1,CC(C)(C)n1cc(C#N)c2c(=O)cc(C(=O)c3ccncc3)[nH]c21,COCCCCCCNC(=O)C1CC(=O)N(C(=O)c2cccs2)C1,CCOc1cc(C)ccc1NC(=O)c1ccccc1CC(N)=O,Cc1nc(CNC(=O)N2CCN(CC(=O)N(C)C)CC2)sc1C
COc1ccc(C(=O)OC(C)C)cc1CC(=O)NCCO,CC1CC(Nc2ccccc2N)CN1c1cccs1,Cc1ccc(CNC(=O)C2CCN(N3CCCC3=O)CC2)o1,C=CCN(CC)S(=O)(=O)c1cccc(C(=O)NC)c1,CC(=O)c1ccsc1NC(=O)CCN1CCCC(O)C1
CCCN(CCC#N)C(=O)c1ccc2c(c1)Cc1ccccc1-2,Cc1cnc(NC(=O)c2ccccc2N(C)CC(O)C2CC2)s1,COC(=O)c1sc2ncnc(NCC3CCCCC3)c2c1C,COc1ccccc1C(=O)COC(=O)NC(C)c1ccccn1,CC(C#N)CNC(=O)Oc1ccc(Cl)cc1NS(C)(=O)=O
Cc1ccc(Oc2ccc(-n3nnnc3-n3cccn3)cc2)cc1,CCCCc1nnc(C(O)(CC)N(C)C)s1,CC1=C(C(=O)N2CCC3(CC2)NCCNC3=O)CCCO1,CC(C)(C)OC(=O)CC(Nc1nnnn1C(F)F)c1ccccc1,CCC(=O)OCCCNC(=O)c1c(F)c(F)cc(F)c1F
O=C(OCc1nccc2ccc(Nc3cccc(Cl)c3)cc12)N1CCOCC1,CCN1CCN(C(=O)Nc2ccc3c(c2)OCC(=O)N3)CCC1=O,CCN(C(=O)CNC(=O)C1(C)CC1(Cl)Cl)C(=O)Nc1cccs1,CCC(CC)c1csc(NC(=O)Cc2ccc(OC)cc2)n1,O=C1CCc2cc(C3(Nc4ncccn4)CC3)cc(F)c2N1
CNC(=O)NCC(=O)Nc1ccc(C)c(OC)c1,CCCOc1cccc(C(C)N(C)C(C#N)c2ccco2)c1,CC(=O)N1CCN(C(=O)CCCCC(=O)N2CCCC2)CC1,CC(=O)c1cc2c(o1)CN(NC(=O)NC1CC1)CC2,Cc1cc(NC(=O)Nc2ccc(OC(N)=O)nc2)no1
Cc1ccc(-n2nnc(C#N)c2Cc2ccc3c(c2)OCCCO3)cc1C,Cc1cccc(C(=O)N(CNc2ccccc2)Cc2ccc(F)cc2)c1,O=C(NCC(=O)n1ccnc1C1CC1)c1ccco1,C#CCNC(=O)c1cc(OC)c(NCCC)cc1F,CCn1c(NCC(O)Cc2ccccc2)nnc1Sc1n[nH]c(=O)n1CC
CCN(CNC(=O)c1ccc(F)cc1)C(=O)c1ccoc1,CCCN(C(=O)CCOc1cccnc1)c1ccccc1,Cc1ccc[nH]c1=NS(=O)(=O)Cc1cccc(Br)c1,COCCn1c(=NC(=O)c2ccnc(C3CC3)n2)sc2ccccc21,c1ccc(C2CCCCN2c2nc3ccccc3[nH]2)nc1
Cc1ccc(-c2nn[nH]c2CN(C)C(=O)c2ccc(Cl)cc2)o1,COc1ccccc1OCC(=O)Nc1cc2cc(C)ccc2[nH]1,COc1ccc(CCC(=O)NC(=O)Nc2ccc(C)cc2Cl)cc1,COCC(=O)N1CCCC1NC(=O)c1cnn(-c2c(F)cccc2F)c1C,CC(NC(=O)Cc1ccco1)C(=O)Oc1ccc(F)cc1
Cc1cc(=O)[nH]c(-c2ccc(N3C(=O)C(C)CS3(=O)=O)cc2)n1,C=CCn1c(CC)nc2c(cnn2CC#N)c1=O,Cn1ncc2cc(C(=O)NCc3ccc(Cl)cc3)c(N)nc21,Cc1cc(CCNC(=O)Nc2cccc3ccccc23)c(C)o1,O=C(CO)Nc1nc(-c2cccc(F)c2)cs1
CCCCC(=O)N(C)Cc1ccc(C(=O)C2CC2)c(O)c1,CC(C)C1CCCN(c2cc3cn[nH]c3cc2Cl)CC1,COC(=O)C1c2ccccc2CCN1S(=O)(=O)c1ccncc1F,O=S(=O)(c1ccc(Cl)cc1)N(Cc1ccccc1)Cc1ccccc1,Cc1c(C2CC=CCC2)nn(-c2cccc(F)c2)c1N
CSc1nc(C(N)=O)cc(C(=O)N2CCOCC2c2cnccn2)c1C1CC1,CC(=O)Nc1cccc(C(=O)NCC2(C3CCCC3)CCCC2)c1,CCc1noc(-c2cnc(CCc3ccccc3)nc2C2CC2)n1,CCCN(CC)S(=O)(=O)N(C)c1ccc(Br)cn1,COc1cc(C(=O)Nc2nc(CC(C)O)cs2)cc2occc12
CCC(CC)(CNC(=O)NCCNC(C)=O)N1CCC(N2CCCC2=O)CC1,Cn1ccnc(NC(=O)c2ccc(-n3cncn3)c(F)c2)c1=O,CCOc1ccc2c(c1)CCNC2C1Nc2ccccc2C(=O)N1OC,Cc1nn(C)cc1C(CC(=O)N1CCOC(Cc2ccco2)C1)C(C)(C)C,COc1ccc(NC(=O)c2ccc(NC3CC3)cc2)cc1
CC(=O)N1CCC2(CC1)CN(CCCC#N)CCO2,Cc1ccc(C(=O)NCC(=O)N2CCN(S(C)(=O)=O)CC2)cn1,CCc1nnc(NC(=O)c2cc(COC)on2)s1,C#CCNC(=O)NCC1CCCCN1C(=O)c1ccoc1,COC(=O)c1cccc(Cl)c1Nc1ccc2ccn(CC#N)c2c1
CCc1cnccc1C(=O)N(C)C(=O)c1cnc(C(C)(C)C)s1,O=C(c1ccc(CCCO)o1)N1CCC(N2CCCC2=O)CC1,COC(=O)C1=C(C)Nc2nnnn2C1c1ncccc1O,CCc1nn(C)c2[nH]nc(NCNC(C)C3CCCC3)c12,Cc1cc(C)n(CCNC(=O)Cc2ccc(F)c(F)c2)n1
CC(C)C(C)NC(=O)c1cc(Cl)ccc1F,Cc1c(C(=O)NCc2ccc(F)cc2)c(CNC(=O)c2ccccc2)nn1C,CCNC(=O)N1CCOC(Oc2nccc(C(C)C)n2)C1,COCc1nc(SCC2CC2)sc1CCO,CC(=O)c1cccc(S(=O)(=O)NC(C)C(=O)Nc2cccc(N(C)C)c2)c1
CC1CN(C(=O)NCCC23CC4CC(CC(C4)C2)C3)C(C)CO1,Cc1cc(C(=O)N(CC(F)F)c2ccc(F)cc2)c(C)o1,CC(C#N)COc1nnc2n(C(C)C)c3ccccc3n12,CN(CC(=O)NC(=O)N1CCC(O)C1)C1CCCCC1,N#CCCn1cc(CC2CC2c2ccc3c(c2)OCCO3)cn1
Cc1cc(NC(=O)CC=Cc2ccccn2)c2c(C)noc2n1,CC(=O)Nc1cnn(CC(=O)NCc2ccc(Br)cc2)c1,CC(=O)Nc1ccc(F)c(C(=O)NCCc2nc3ccccc3s2)c1,Cc1ccc2nc(C(O)CCC(=O)N3CCOCC3)sc2c1,Cc1ccc(Cn2nccc2NC(=O)Cc2cccnc2)c(C)c1
CCC(CC)NS(=O)(=O)C(C)S(N)(=O)=O,COc1ccc(-c2cccc(-c3nnnn3C)c2)cc1OC,CCc1nnc2sc(-c3ccc(NC(=O)CC4C=CCC4)cc3)nn12,O=C1CSc2ccc(NC(=O)c3ccc4c(c3)CCO4)cc2N1,CCn1c(=O)[nH]c(=O)c2[nH]c(SCC(=O)N3CCCCC3C)nc21
CC(=O)c1cccc(SC(C#N)Cc2ccccc2)c1,O=CCCCOC(=O)N1CCN(NCC2CC2)c2ccccc21,CC(C)C(NC(=O)CN1CCOC2(CCCC2)C1)C1CC1,Cn1cc(NC(=O)CN2Cc3ccccc3C(c3ccccc3)C2)cn1,CN(C)c1ccccc1C(=O)NCc1ccccc1C#N
CC(C)n1ncc2cc(C(=O)Nc3ccc(C(=O)N(C)C)cc3)cnc21,CC(O)c1ccccc1CNC(=O)c1cnn(-c2ccccc2)c1C(C)(C)C,CC1CCCCC1NC(=O)NC1(C(N)=O)CCCC1,CCCC(=O)NC(C)NS(=O)(=O)N(C)c1oc(C)c(C)c1C#N,CONC(=O)CCNc1ccc(Br)cn1
COC(=O)Nc1nc(NC(N)=O)c(C)cc1OC,CCN(Cc1nc(C)n2ccccc12)c1nnc2sc3ccccc3n12,CCNC(=O)c1ccc(CSc2nc3ccccc3s2)cc1,O=C(NCC(F)(F)F)C1CCCN1C(=O)NCCc1noc(C2CC2)n1,COc1cc(C(=O)Nc2cc(C)nn2-c2noc(C)n2)c[nH]1
Cc1nnc2ccc(NC(=O)NC(C)COC3CCCC3)cn12,CC(C(=O)Oc1ccc(-c2ncn[nH]2)cc1CCO)c1ccncc1,c1cnc2c(c1)CN(c1nnc3n1CCCCC3)CC2,O=C1CC(C(=O)N2CCCCCC2Cn2ccccc2=O)CN1CO,COC(=O)Cc1cccc(Oc2n[nH]c(=O)n2-c2ccccc2)c1
Cc1cc(C)cc(NC(=O)Cn2nc(C)c(C#N)c2C)c1,COC(=O)c1cccc(COc2ccc(N(C)C)cc2)c1,COCCNC(=O)Cn1nc2n(c1=O)CCCCC2,CCC(CO)NC(=O)c1cncn1CC(C)C,O=C(CC(F)(F)F)c1cc(F)c(F)cc1F
CNC(=O)NC(=O)CC(C)C(N)=O,CCc1cc2c(=O)n(NC(C)C(=O)Nc3ccc(F)cc3)cnc2s1,Cc1noc(C)c1C(F)F,CC(C)COC(=O)C1CCN(c2nnnn2C)CC1,COCc1nnc2n1CCN(NCC1CC1)CC2
CC(=O)Nc1ccc2nc(Oc3ccno3)sc2c1,Cc1cc(=O)cc(C2CCN(C(=O)C3CN(C4CC4)CC4OCCC43)CC2)[nH]1,O=C(Nc1cccc(F)c1)c1ccc2ccccc2c1,CC(=O)Nc1ccc(CNC(=O)C(C)On2cc(C)ccc2=O)cc1,COC(=O)c1sccc1SCc1ccc(N(C)C)cc1
O=c1ccc2cc(O)c(-c3nnc(-c4ccccc4)o3)cc2o1,NC(=O)C1CCCCCC1NC(=O)c1c[nH]c2ncccc12,CCC(C)C(=O)NC1=NCN(CC(O)C(C)(C)C)CN1,COC(=O)CCNC1CCN(C(=O)C2CNC(=O)C2)CC1,COC(=O)c1ccc(OC)c2nc3n(c12)CCCS3
CNC(=O)Cc1cc(C(=O)Nc2ccccc2F)ccc1OC(C)C,N#Cc1ccccc1OS(=O)(=O)c1ccccc1,CC1CC1NC(=O)c1ccc2c(c1)nnn2-c1cccc(CCC(C)(C)O)c1,CSc1cccc2cc(C(=O)NC(C)(C)CO)c(=O)[nH]c12,CCC(C)(C)NC(=O)c1sc2nc(SC)nn2c1C
COC(=O)COc1ccccc1NC(C)=O,Cc1cc(C)n(C(=O)c2nc3nc(C)c(Cl)c(C)n3n2)n1,CC(NC(=O)Nc1cnc2sccn2c1=O)c1cccnc1,COc1cccc(NC(=O)c2cnc(OC)nc2C)n1,CCNC(=O)Oc1ccc(Cl)cc1F
Cc1ccc2c(CC(=O)Nc3ccc(F)c(F)c3)coc2c1,Cc1cccc(C(N)C(=O)NCc2cccc(F)c2)n1,COc1cccc(S(=O)(=O)CCNc2c(C)noc2C)c1,O=C(NCCCOc1ncccn1)c1c(F)cc(F)cc1F,Cc1csc(NC(=O)c2ccc3cccc(F)c3n2)n1
Cc1nnc(NC(=O)C2CC2)n1-c1c(F)cccc1N1CCc2ccccc21,CC1=C(C(=O)Oc2ccccc2)C(c2cccc(C)c2C)n2nnnc2N1,Cc1nnc(C)n1-c1ccc(-c2ncc(N)cn2)cc1,COCC(C)(O)CNC(=O)c1cc2c(F)ccc(F)c2[nH]1,COC(=O)C(NC(=O)c1ccco1)C(C)(C)C
CC(C)(C)C(=O)C(C#N)C(=O)CNc1ccc(F)cc1,CCNC(=O)CN(CC)C(=O)c1ccc2ccc(SC)cc2c1,Cc1cc(N(C)Cc2ccc(OC(F)F)cc2)nc(C(C)C)n1,Cc1csc(C(C)NCc2ccc3c(c2)OCCO3)n1,CCCn1nc(NC(=O)NCCNC2CCOCC2)ccc1=O
CCC(NC(=O)CCC(=O)Nc1ccccc1)C1CCOCC1,CCC(C)CC(=O)N1C(=O)C(C2CC2)Nc2ccccc21,CCc1ccc(NC(=O)c2ccc(N3CC(C)OC(C)C3)c(C)c2)cc1,COCn1nc(C)c(C(=O)NC(C)c2ccc(C(F)(F)F)cc2)c1C,CN(C)S(=O)(=O)CCOC1CCN(Cc2ccccc2)CC1
CCc1cc(C(=O)Nc2cccc(OC(C)=O)n2)cc(OC)c1OC,CCN(Cc1cccc(Cl)c1)C(=O)Nc1cc(C)ccc1C,Cc1cc(C)n(-c2ncn(CC(O)C3CCCO3)n2)n1,CC(=O)NCCCN(C)C(=O)C12CC3CC(CC(F)(C3)C1)C2,CN(Cc1cccc(C(=O)C(N)=O)c1)C1(C)Cc2ccccc2C1
O=C(Cc1c[nH]c2ccccc12)NC(c1nc2ccccc2[nH]1)C1CC1,O=C(CCCOc1nnc2ccccn12)Nc1nnc(-c2ccccc2)s1,Cc1nc(C(=O)OC(C)C(=O)c2ccc(Cl)c(F)c2)cs1,CC(C#N)Nc1ccc(Cl)c(O)c1,Cc1ccc2nc(-n3ncc(Br)c3N)n(C(C)(C)C)c2c1
COC(=O)C1(CCN2CC3(CCCN(C(C)=O)C3)CCC2=O)CCCCC1,O=C(c1cccs1)c1nc(N2CCC2)nc2c1OCO2,CC(C)(C)C(=O)COc1ccc2nc(N)ncc2c1,COC(=O)c1ccnc(-n2cnnc2)c1,CCCCOc1cccc(C(=O)c2cc(N)[nH]n2)c1
CCNc1ccc(C)c(S(=O)(=O)N(C)C)c1C,COc1cc(Cl)c(C)cc1N(C)C(=O)N1CCC2(CCC(=O)N(C)CC2)CC1,Cc1cc2sc(N3CCN(C(=O)c4ccccc4F)CC3)nc2cc1Cl,CN(C)C(=O)c1ccc(C#N)c(NCc2nc3ccccc3n2C)c1,CN(Cc1cc(-c2ccncc2)n[nH]1)C(=O)CCc1ccncc1
O=C(Nc1cccc(F)c1)Nc1cccc(Cl)c1,CCN(CCOC)S(=O)(=O)Nc1nc(C)nc2sc3c(c12)CCC(C)C3,CC(=O)C(C)N1Cc2cnn(C)c2C(Cn2cnc3c(nnn3C)c2=O)C1,Cc1cc(NC(=O)c2ccccc2)oc(=O)c1C(=O)Nc1ccccc1,O=C(Cn1ccnc1)N(C#CC(F)(F)F)CCc1cccs1
CCc1nnc(NC(=O)c2ccc(N(C)C)c(C)c2)s1,O=C(c1cccn1-c1cccc(Cl)c1)N1Cc2ccccc2C1,CC(C)c1noc(-c2ccc(OC3CCC3)nc2)n1,COc1ccc(NCC(=O)NCc2cccc(C#N)c2)cc1,CN(CCCc1ccccc1)C(=O)c1ccc2nnnn2c1
CC(=O)Nc1cnc(OCc2ccsc2)cc1C,Cc1cccc(NCc2nc(N)nc(N)n2)c1O,CCS(=O)(=O)N1CCC1N(C)c1nccn1C,COc1ccc(CC(=O)Nc2nc(CC(=O)N(C)C)cs2)cc1,COc1cc(Nc2cc(Br)c(=O)n(C)c2)nc(C)n1
C#CCn1c(C(=O)C(O)CC(C)C)nc2cc(N)ccc21,CCOc1cccc(NC(=O)N2CCCC3CCCC32)n1,COCCCNS(=O)(=O)Nc1c(C)nc2nc(C)nn2c1C,CC(C(=O)NC(=O)c1cc(O)nc2ccccc12)c1cccs1,Cc1nnc(-c2ccc(CCC(=O)OCCO)cc2)o1
CCCCCN1CCOCC1CSc1ccccn1,CCc1nc(C(C)(C)C)n(C(C)Sc2ccc3c(c2)OCCO3)n1,CCC(C)(C)c1nc(CNc2ccccc2C#N)no1,COC(=O)C1CCN(CCN2CCn3nc(C#N)cc3C2=O)CC1,Cc1nc(C(=O)Nc2ccc(O)cc2F)nc2ccccc12
CC(=O)N1CCc2cc(COc3ccc4c(c3)CCC4)ccc21,CNC(=O)CC(CO)NCc1ccccc1Cl,CC1CCC(NC(N)=O)C(NC(=O)Cn2nc3n(c2=O)CCCC3)C1,CC(C)(C)Nc1ncnc(NC(C#N)c2ccccc2)c1N,OC1=Nc2c(ncn2-c2cccc(-c3ccccc3)c2)C(c2ccccc2)C1
CCc1ccc(C(O)CNC(=O)c2ccc(F)cc2)cc1,COC(=O)C1=C(C)Nc2ncnn2C1C(=O)N1CCOCC1,CC(NC(=O)NCc1cc(-n2cccn2)ccc1F)C(C)(C)C,COc1ccc(Br)c(NC(=O)Oc2cccc(C#N)c2)c1,CNNC(=O)CNc1ccccc1-n1nc(C)cc1C
O=C(NCc1ccccc1Cl)Nc1ccc(-n2cncn2)cc1,CN(C)c1nc(COC(=O)Cc2ccc(C#N)cc2)cs1,O=C(Nc1nccn(-c2ccc(Cl)cc2)c1=O)C1CCCO1,Fc1ccc(-n2nnnc2C2CCN(C3CCCc4cc(F)ccc43)CC2)cc1,CSc1nc(NCc2noc(C3CC3)n2)cc(-c2ccccc2)n1
Cc1nc(NC(=O)c2cccs2)c2c(C)noc2n1,CN(C(=O)C1CCCC1)S(=O)(=O)c1ccc(C(=O)NCC(F)(F)F)cc1,CC1(C)CN(C(=O)Oc2ccccc2)CCC1(C)O,COc1ncc(-c2nc(Nc3cccc(Cl)c3)c(C)s2)cn1,Cn1ccnc(NC(=O)CCCNC(=O)C2CC2)c1=O
O=C(c1ccn2ccnc2c1)c1c(F)cccc1Oc1cnccn1,O=C(NC1CCOCC1)c1csc(-c2ccccc2O)n1,O=C(c1ccsc1)c1cccc(NC2CCCCC2)c1,CN(C)C(=O)c1ccc(C(=O)Oc2ccccc2)cc1Cl,C=CCNC1=C(C(=O)c2cccc(N)c2C)S(=O)(=O)c2ccccc21
Cc1ccc2ncc(CCNC(=O)Cc3ccccc3C)n2c1,CCCCOC(=O)C(Nc1ccc2c(c1)OCO2)C(F)(F)F,Cc1[nH]nc(-c2cccnc2)c1S(=O)(=O)N1CCC2(CCC(=O)N(c3ccccc3)C2)CC1,CC(=O)c1cccc(C(=O)NC2CCCN(C(=O)c3ccc(C)[nH]c3=O)C2)c1,C#CCNC(=O)C(C)NCc1cc(C#N)cc(OC)c1
COC(=O)c1c(OC(=O)CCc2c[nH]c3ccccc23)c(C)nn1C,Cc1cc(CNC(=O)N2CCN(S(=O)(=O)n3cccc3)CC2)c(C)o1,CC(=O)N(C)c1cc(Cc2ccccc2)ncn1,CC(C)OC(=O)N(C)C1(S(=O)(=O)c2ccccc2)CCC1,CNC(=O)C1C2CCC(C2)C1Cc1ccc(C(F)(F)F)c(OC)c1
Cc1nc2c(NC(=O)NC(C)CCCC(C)C)cccn2n1,Cc1cc(-c2nnc(C(N)=O)c(N3CCOCC3)c2C#N)sc1C,CC(CNC1CCCCC1)C(=O)Nc1nc(-c2cccnc2)cs1,O=C(NC1Cc2ccccc2NC1=O)c1ccon1,CC(C)C(=O)N1CCC(C(=O)NC(c2cccs2)c2cccs2)CC1
Cc1nc(C)c(CNCC(C)CNC(=O)c2ccccc2F)s1,Nc1ccc(C(=O)NC2(c3nnc4ccccn34)CCC2)cc1,C#Cc1cc(CC(=O)N(COc2ccc(F)cc2)C2CCCC2)no1,O=C1CN(c2cccc(N3CCOCC3)c2)CCN1,COC(Cc1ccccc1Cl)NS(=O)(=O)c1cc(C)c(C)cc1N
CCNC(=O)NCc1snc(-c2ccc(F)cc2)c1C#N,CCCc1nc2c(C(=O)N3CCC(CO)CC3)cccn2n1,COC(C)C(=O)Nc1cccc(Nc2cc(C)nc(C)n2)c1,CC1=C(NC(=O)NCc2cnn(-c3ccccc3)c2)C1c1ccncc1,Cc1cc(C(C)CC(=O)NC2CCCc3nc(C)sc32)no1
NC(=O)CCCCNc1cccc2cn[nH]c12,CCn1cc(NC(=O)c2cnc(Cc3cscn3)s2)c(C)n1,CC(O)C(C)NCc1nnc(COc2ccc(Br)cc2)s1,Cc1ccc(NC(=O)CCc2ccc(C)o2)c(O)c1,N#CC1(c2ncnc3ccccc23)CCCN(c2ccccc2)C1
N#Cc1cccc(Cn2ccc(-c3cscn3)n2)c1,NC(=O)C1CN(C(=O)Nc2ccc(-c3ccccc3)nc2)C1,CN(CC(=O)Nc1noc(-c2ccco2)n1)c1ccc(F)cc1,COC(CNC(=O)c1ncoc1C)c1ccc(C)s1,Cc1csc(C(=O)Nc2ccccc2-c2ncncc2C)n1
O=C(NCC1CCN(C(=O)Nc2ccccc2)CC1)Nc1ccccc1,COc1ccc(C(=O)CCC(=O)Nc2ccncc2)cc1,CCC(C)C(OC(=O)Nc1ccccc1N)C1CCCCC1,COc1ccc2c(c1)c(NC(=O)c1ccc3c(c1)N(OC)C(=O)CS3)c(C)n2C,CC(C)n1cnc2cc(SCCC(=O)Nc3ccccc3)ccc21
CC1CCCN(C(=O)CNNCCc2ccccc2F)C1,CC1Cc2cc(CN3CCc4ccccc4C3)ccc2O1,CC(=O)C(C)OCc1nc2cc(NC(=O)C(C)C)ccc2[nH]1,Cc1cc(NC(=O)Cc2ccc[nH]2)ccc1N,Cc1ccc(C(C)N(C)S(=O)(=O)OS(=O)(=O)N(C)C)cc1F
COc1ncc(C(=O)N2CCC(Oc3ccc(N)nc3)C2)cn1,CCCNC(=O)c1csc(-c2ccncc2)n1,O=C(OCc1cc(C(=O)N2CCCC(C3CC3)C2)no1)C1CC1,O=C(C(O)CO)N1Cc2cc(-c3ccccc3)ccc2C1c1cccnc1,Cc1nn(C)c(=O)c(NC(=O)CCn2ccnc2C)c1C
Cn1c(=O)ccc2cccc(OC(=O)n3cnc4cnc(N)nc43)c21,c1cncc(CN2CCC(Oc3nc4ccccc4s3)CC2)c1,CN(CC(CCO)S(=O)(=O)c1ccccc1Cl)C1CCCCC1,CN(C)c1ncc(NC(=O)c2ccnc(F)c2)cc1-c1ccc(F)cc1,Cc1nc(-c2cccs2)sc1C(=O)N(C)CCCO
