sample0,sample1,sample2,sample3,sample4
COc1cc(Br)c(-c2ccc(C)c(C=C(C#N)C#N)c2)cc1[N+](=O)[O-],Cc1ccc(Oc2cc([C@H]3CCN(C(=O)[C@@]4(C#N)CCC[C@H](C)C4)C3)ccn2)cc1OC1CC[NH+](C)CC1,Cc1n[nH]c2cc(NC(=O)N[C@H](C)Cc3cn4c(C)csc4n3)ccc12,CC[NH+](Cc1ccc(Cl)cc1)N(C)[N+](=O)[O-],Cc1ccc(NC(=O)[C@H]2CCC[C@@H](C)C2)c(Oc2cccnc2)c1
Cc1ccc([C@H](CC(=O)[NH+](Cc2nncn2C)c2cccs2)C(N)=O)cc1,CC/C=N/NC(=O)c1cccc(C#N)c1NCCC,C[C@H](NCc1ccccc1CS[NH+]1CCCC1)C(=O)C1=CCCCO1,CN(C(=O)Nc1cccc(CC(=O)[O-])c1)C(=O)C1(C2CCCC2)CCOCC1,C=CCSCc1cc(F)ccc1C(=O)c1nn(-c2ccccc2)c(C)cc1=O
COc1cccc(C(=O)N2CCC[C@H]2OCC(=O)[O-])c1,Cn1cc(C[C@H]2CCCN2c2ncc(Cl)cn2)c(C2CC2)n1,C[C@H]([NH3+])NC1=[NH+]CCCCC1,CCc1ccc2nc(C)cc(NC[C@H]3CCC[NH+](C)C3)c2c1,COc1cccc(-c2cnc(NC(=O)Cc3ccccn3)n2C)c1
CCc1cc[n+](NC(=O)[C@H](c2ccc3c(c2)CCC(=O)N3C)C(C)C)cc1,CN(Cc1cc2c(nc3sccn32)s1)C(=O)[O-],CC(C)Nc1ccccc1COc1ccc(Cl)cc1Cl,Cn1c(C(=O)N2CCN(c3ccccc3Cl)CC2)c(N2CCNC2=O)c2cc(F)ccc21,O=C(NCCCO)[C@@H]1CCN(C(=O)[C@@H]2Cc3cc(F)ccc3O2)C1
CCc1noc(-c2cccc(NC[C@@H]3CCN([C@@H]4CC[C@H](C)[C@@H](C)C4)C3)c2)n1,CN(C(=O)Cc1csc2nc(COc3ccc(F)cc3)cn12)c1ccc2c(c1)OCCO2,O=C1C=CC(=O)N1[C@H]1CCC[NH+](c2ccccc2)C1,CCc1ccc(SCc2cc(C)cc(OC)c2O)cc1N,Cc1ccc2cccc(NC(=O)c3ccc(-c4ccc([N+](=O)[O-])cc4Br)o3)c2n1
CCOc1cccc(N[C@H](Br)Cc2ccccc2)c1,CC(C)NC(=O)[C@H](C)CNC(=O)Cc1ccc(N(C)C)nc1,COc1cc2oc(=O)c(CC(=O)NC(=O)N3CCN(c4ccc(-c5ccncc5)cc4)CC3)c(C)c2cc1Cl,C[C@H](NCCCC(=O)[O-])C(=O)NC#N,O[C@@H]1CCCC[C@@H](c2nc3ccccc3s2)C1
CC(C)Cc1ccc(-c2ccc(Cl)s2)cc1,Cc1cc(OCC2([O-])CCC2)cc(C)c1C[NH3+],CO[C@@H]1CN([C@H]2c3ccccc3C(=O)N2CC[NH+]2CCOCC2)C(=O)O1,C=CC(=O)OC(=O)Nc1ccc(Cl)cc1N1CCC[C@@H](C2CC2)C1,Cc1ccc(C)c(OCc2cc(Br)c([C@H]3CCC[NH+](C)C3)c(C(=O)c3ccccc3)c2)c1
Cc1ccc(NC(=S)C(=O)[C@@H]2C[C@H]3CC[C@@H]2O3)cc1,Cc1cc(C(=O)[O-])on1,CCC(=O)c1nc(Nc2ccccn2)nc(Sc2ccc(OC)c(NC(=O)C(C)C)c2)n1,CCN(c1ccc(C(=O)NC[C@@H]2CC(c3cccc4[nH]ccc34)=NO2)cc1F)C1CC1,COc1cccc(F)c1C(=O)NC(=O)N(C)CC1CCC(C)CC1
Cc1nnn([C@H]2CCN(C(=O)[C@@]34CCC(=O)N3c3ccccc3S4)[C@@H](C)[C@@H]2C)n1,CCN(C(=O)CN[C@@H]1C[C@H](C(=O)[O-])C[NH+]1CN1CCOC[C@@H]1C)C1CCCC1,Cc1cccc(CN2C(=O)c3oc4ccc(F)cc4c(=O)c3[C@@H]2c2ccn(C)n2)n1,Cc1ccc([C@@H](C)CNC(=O)CNC(=O)CCC(=O)[O-])cc1,COc1cccc(N2CCN(C)C(=O)C2=O)c1
Cn1c(C#N)nnc1CSc1ccccc1,C[C@@H]1C[NH+](C)CCN1c1nc2c(c(=O)[nH]c(=O)n2C)n1C1CC1,CCOC[C@H]1CCCN1C(=O)N1C(=O)N[C@@](C)(C(=O)NC2CCC(C)CC2)C1=O,O=C([O-])Cc1ccc(O)cc1,COc1ccc2nc(C[S@+]([O-])CCC(=O)N[C@H]3CCCC[C@@H]3C)sc2c1
COc1ccc(C(=O)N2CCC([NH2+][C@H](C)Cc3ccccn3)CC2)cc1,Cc1ncc([C@H]2CCCN2c2cc([N+](=O)[O-])c(-c3ccccc3)cc2C)[nH]1,Cc1ccc(Cl)c(NC(=O)c2ccc(Br)c(N3C(=O)CCCC3=O)c2)c1,Cc1cc([N+](=O)[O-])cc(C)c1[C@@H](C)NC(=O)CN(C#N)Cc1ccccc1F,O=C1CC[C@@H](OC2(Nc3ccccc3)CCCC2)C[C@H]1OC1C[NH2+]C1
CCc1ccc(C[C@@H]2c3c(oc4cc(C)c(Cl)cc4c3=O)C(=O)N2CC(=O)C(C)(C)C)s1,CN(C)C(=O)c1ccc(-c2cccc(N3CCc4c([nH+]cn4C)C3)c2)o1,C[C@H](Cc1cnsn1)C(=O)[O-],CCN1C[C@@H](CNC(=O)[C@@H](Cc2ccccc2)C[C@@H]2COc3ccccc3O2)CC1=O,CC[C@H](C)[C@H](S[C@@H]1C[C@H]1C(C)=O)C(=O)[O-]
CCOCCCNC(=O)NCC#COc1ccc(F)cc1,CO[C@@H](Nc1ccc(NC(=O)N2CCCSC[C@@H]2c2cccc(Cl)c2)cc1)[C@H](C)N1CCOCC1,CC[C@H](O)Cn1nc([C@H]2CCCC[C@@H]2O)cc1C(=O)N1Cc2ccccc2C1=O,CCc1nc(-c2ccc(NC(O)O)cc2)cs1,Cc1ccc(NC(=O)NC[C@]2(O)CCOC2)cc1[C@H](C)c1ccccc1
CC[C@H](NCc1nc(-c2nnc(C)s2)oc1C)C(N)=O,COC[C@@H](OC)[C@H]1CCCN(C(=O)Nc2cccc3c2OC(C)(C)C3)C1,COc1ccc(OCC(=O)Nc2ccc(Nc3cc(N4CCC(C)CC4)ncn3)cc2)c(C)c1C,COC[C@H](C)NC(=O)[C@H](C)n1cnnc1C(C)(C)C,Brc1cccc(CSCNc2nccc(-c3ccccn3)n2)c1
COOCc1ccc(-c2nc(C(=O)c3cnc[nH]3)c[nH]2)cc1,CN(CC(=O)NC1CCCC1)C(=O)c1cc2ccccc2o1,COc1ccc2cc(NC(=O)c3cc(C)nc4c3c(C)nn4OCc3ccc([SH](=O)=O)cc3)ccc2c1,C[C@@H](O)CCc1nc2ccccc2s1,COc1cccc(CNC(=O)c2cc(Br)ccc2F)c1
Cn1cc(C(=O)OCCCc2ccc3c(c2)CCC3)c(=O)c2cccn21,O=C1CCC[C@H](N2CCN(c3nn4c(=O)c5ccccc5nc4s3)CC2)C1,COCc1ccc(C(=O)N2CCN(CCc3c(-c4ccccc4)noc3C)CC2)c(N)c1,COc1cc(F)c(-c2ccc3nncn3n2)c(-c2ccc(C)cc2)c1,Cc1ccc2nc(-c3ccc(CNc4sccc4CCCC(C)C)o3)cn2c1
COc1ccc(-c2cncc(C(=O)N3Cc4ccccc4C[C@@H]3Nc3ccncc3)c2)cc1,C[NH+](C)N1CCC[C@H](CN2C[C@]34C=C[C@H](O3)[C@H](C(=O)Nc3ccccc3C#N)[C@@H]4C2=O)C1,N#Cc1ccccc1OCC(=O)N1CCC(c2nc3cccnc3s2)CC1,CC[NH+]1CCC[C@H]1Cc1nnc(C)n1N1CCC([N+](=O)[O-])CC1,O=C(Cc1ncc(C2=CN=NC2)[nH]1)N1CCO[C@@H]2CCCC[C@H]21
CC1CCC(OCCNC2CC[NH2+]CC2)CC1,CCC(=O)N(Cc1nnnn1-c1ccccc1)c1cn(CN2CCN(c3ccccn3)CC2)nn1,COC(=O)c1cc(Nc2onc(C)c2C)ccc1NC(=O)c1cccnc1,CNS(=O)(=O)c1cc([C@@H](C)N[C@@H]2CC[C@@H]([NH3+])C2)n(C)c1,CNc1cccc(C(=O)O[C@@H]2CS[C@H](C)C2)n1
CCOc1ccc(C(=O)NCc2nc(C)no2)cc1S[C@@H](C)[C@H]1C[C@H](C)OC1=O,Cc1cccc([C@@H]2C[C@H]2C[NH+]2CCN(CCCc3ccccc3Cl)CC2)c1,Cc1ccnc([C@H]2CCC[C@H]2NC(=O)Nc2cc(C)c(C)o2)n1,Cn1ccnc1[C@@H](C(N)=O)c1c[nH]c2ccccc12,COc1c(OCC(=O)N2CCC([C@]3(C)Sc4ccccc4NC3=O)CC2)c(C)nn1C
CC(=O)c1csc(CN2CCOCC2)n1,COc1cc2c(cc1C(=O)NCCNS(=O)(=O)c1cnn(C)c1)OCO2,CC(=O)Nc1ncc(CS[C@H]2CCc3ccccc3C2)cc1Cl,CC(C)C[C@H]1CCCCCN1C(=O)[C@@H]1COc2ccccc2O1,CCNC(=O)[S@+]([O-])CCC(=O)c1ccccc1
CSc1n[nH]c(CCC(=O)N(C)CCNC(C)=O)n1,C[S@+]([O-])CNc1cccc(C#N)c1,CO[NH+]1CCC[C@@H]1CN(C)[C@@H]1CCC[C@H]1c1ccc(Br)cc1,CC[C@@H]1CSCN1C=NNC(=O)c1ccc2c(c1O)OC(C)(C)C2,CCCNc1cc(CC(=O)NC[C@@H](C)CC)nn1OC
CCOCCN1CCN(C(=O)c2ccc([C@@H]3CCCO3)s2)CC1,CN(C)c1ccc(S(=O)(=O)CCSCCO)cc1F,CCc1coc(N[C@@H]2CCC(C)(C)[C@@H]2[NH3+])c1C,Cc1ccn(C(=O)c2[nH]cnc2Oc2nncs2)n1,COCCc1nc2cc(Sc3ccccc3)sc2c(=O)[nH]1
C[NH+]1CCC(CCc2ccc(NC(=O)N[C@@H]3CCC[C@H]3C#N)c[nH+]2)CC1,CC(C)CCCS(=O)(=O)NCc1ccc(-c2ccncc2)nc1,CC(=O)c1cccc([C@@H](C)[NH+]2CC[C@@H](c3nc4ccccc4o3)C2)c1,Cc1cc(CNC(=O)[C@H]2CCC(=O)N([NH+](C)C)C2)ccc1[N+](=O)[O-],CCC(=O)NCC(c1ccccc1)c1ccc(C[C@@H](O)C(F)(F)F)cc1
CO[C@@H]1CCN(Cc2nnc3c(-[n+]4ccc(C5CC5)cc4)c(C)nn3c2C)C1,CCc1cccc(-c2csc(NC(C)(C)C)n2)c1,CCOC(Cc1cc(C)cc(C)c1)O[C@@]1(CC(C)C)CC[C@@H]1C,Cc1ccc2nc(C[C@@H](C)[NH2+][C@@H]3CCc4ccc(F)cc43)[nH]c2c1C,Cc1cccc(C(=O)N2[C@@H](Nc3nc(C)cc(C)n3)C[C@@H]3CCCC[C@@H]32)c1
CC1=C(C(=O)NCC(=O)C2CCC(Oc3ccccc3)CC2)[C@@H](C)NC(=O)N1,Cc1c(SCC(=O)Nc2cc(Cl)ccc2CCC2=CCOCC2)c2ccccc2n1C,CCc1ccc(NC(=O)c2cc3c(F)cccc3s2)nc1,CC(=O)c1ccc(Nc2cccc(CN3CCN(c4ccncc4)CC3)c2)c([N+](=O)[O-])c1,CS(=O)(=O)NC(=O)Nc1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)cc1
N#C/C(=C\c1ccc(N2CCCS2(=O)=O)cc1)Cc1ccc([N+](=O)[O-])cc1Cl,CCNC(=O)[C@@H]1CCC[C@H]1CNC(=O)c1ccccc1Nc1ccccn1,CC[S@+]([O-])C[C@@H](CCl)[C@H]1C[NH+](C)CCN1C,COc1ccc(C(=O)N(C)c2nc(-c3cc(C)no3)[nH+]c3c2CN(C(C)=O)CC3)c(F)c1F,CC(C)COC(=O)[C@H]([NH2+]Cc1nn(C)c2ccccc12)C(C)C
C#CCCCCNC(=O)[C@H]1CCCOC1,Cc1ccccc1-c1nnn(C(=O)OCCn2nnn(-c3ccc(F)cc3)c2=O)n1,Cc1noc(C)c1C1=NN(CN2CCN(C(C)C)CC2)[C@@H](c2ccccc2)C1,Cc1cc(C)nc(CSN(c2cccc([C@@H]3CCC3(C)C)c2)c2cccnn2)n1,CO[C@@H]1CC[C@@H]2OCCN(C(=O)Nc3ccc4ncccc4c3)[C@@H]2C1
Cc1nn(C(=O)N(CC[C@@H]2OCCc3ccccc32)c2ccncc2)c(=O)c2ccccc12,O=C(c1cccc(NCc2ccnn2CC[C@H]2CCS(=O)(=O)C2)c1)N1CCN(c2ccccc2)CC1,CCC[C@@H]1CCC[NH+](Cc2nc3c(F)cccc3[nH]2)CC1,CNC(=O)C1(NC(=O)c2cn3ccccc3n2)CCCC1,CCn1c([C@H]2CCCC[C@@H]2NC(=O)[C@@H](C)Cc2ccc(C)cc2)nn(C)c1=O
O=C(NC(=O)[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-])c1ccccc1N1CCC[C@@H]2CCCC[C@@H]21,COC(=O)c1ccc(Nc2sc3c(c2-c2onc(C)c2C#N)CC[C@H](C)C3)cc1,COn1c(C)cc(CCc2ncc(NC3=C(C)N=N[C@H]3C)cn2)c1C,CCOC(=O)CC(=O)N(C)S(=O)(=O)c1[nH+]ccn1C,CN(NC(=O)c1c[nH]c2ccccc2c1=O)C(=O)c1cccc(OCC(F)(F)F)c1
CC(C)N(C)CNc1ccc(S(=O)(=O)N2CCCC2)cc1CC(F)(F)F,Cc1[nH]ncc1COC(=O)CN1CCN(c2ccccc2)[C@H](C)C1,O[C@H](COc1ccccc1F)C1CCCC1,COc1cc(Cn2cncn2)cc(C(=O)NCc2cnn3c2N[C@H](C(=O)c2ccc(C(F)(F)F)cc2)C[C@@H]3N2CC[NH+]3CCC[C@H]3C2)c1,COCc1ccc2cc(OC)ccc2n1
COc1nc(N=[N+]=[N-])ccc1C(C)(C)[NH3+],O=C(NNC(=O)c1cc(-c2ccccc2)ccc1Cl)OCC1CC1,Cc1ncc(C(=O)N2CCCCC[C@@H]2C[C@@H](O)c2c(C)[nH]c3ccccc23)s1,O=C(Nc1ccccc1Cl)OCc1ccc([N+]2=CCCC2)cc1,COCN(OC)C(=O)Nc1cc2c(cc1NC(C)=O)OCO2
O=C(CS)n1c([O-])c2cc(Cl)cc(Cl)c2nc1=S,CC(C)(C)[S@@+]([O-])CCC(=O)N1CCc2ccc(-c3cc(=O)oc4cc5c(cc34)CCC5)cc2C1,CC1(C)CCCN([NH2+]Cc2ccc(NC(=O)NC3CCOCC3)cc2)C1,CCNC(=O)Cn1cccc1-c1ccc2c(c1)C[C@@H](C)O2,COc1cc(Cl)cc(C(=O)N2C(=O)[C@@H]3CCCC[C@H]3C2=O)c1
CCO[C@H]1CC[C@H](C(=O)NC(=O)CC(C)C)C1,C[NH+](C)CC[C@H](NC(=O)Nc1ccc(Cl)cn1)N1CCC([NH3+])CC1,CCn1cc(NC(=O)CC2CCN(S(=O)(=O)c3nc4c(C)cccc4s3)CC2)cn1,C#CC[C@@H](C)SC1CCN(C(=O)Nc2nc(-c3cccs3)cs2)CC1,COc1cccc(COCCn2c(Cc3cn4ccccc4n3)nc3cccnc32)c1
C/C=C/C=C/C(=O)Cc1noc2c1CCCC2,C[NH+]1CC[C@@](O)(C(=O)c2ccccc2)[C@H]2CCCC[C@@H]21,CCc1cc(N(CC)[C@H](C)C[NH+](C)C)cs1,CCCCN(Cc1ccc2c(c1)oc(=O)n2C)C(=O)N[C@@H](C)CC,Cc1nsnc1NC(=O)CCCN1C(=O)c2ccccc2N[C@@H]1O
CNC(=O)c1n[nH]c2c1[C@@H](c1cc(Cl)sc1Cl)CC(=O)N2,C[C@@](O)(CO)CNC(=O)c1ccnc(N2CCC[C@@H]3CCCC[C@@H]32)c1,Cc1c(C(=O)O[C@@H]2C[C@H](O)CN2C(=O)OC(F)F)c(=O)ccn1C,Cc1sc2nc(OC(=O)COc3cc(=O)oc4ccccc34)[nH]c(=O)c2c1C,Cc1nc2cc(SC(=O)C(=O)N[C@H](c3ccccc3)N3c4ccccc4C[C@H]3C)ccc2n1C
Cc1c[nH+]ccc1N(C)N1CSC[C@@H]1CC(=O)[O-],O=C(Nc1cccnn1)N[C@@H]1C[NH+]2CCC1CC2,CC[C@@H](NCc1ccc2cc(C[NH+](C)c3nc(C)c(C)s3)c(=O)oc2c1)c1n[nH]c(=O)n1C,C=C(C)Oc1cn(-c2ccccc2)nc1-c1ccc(C)[nH+]c1C,C[C@H]([NH3+])C(=O)Oc1ccnc(OC2CCC2)c1
C=CC[C@H]1CC(C)=C[C@@H](C#N)N1C(=O)[C@@H](C)O,CC[C@H](c1nnc(N(C)C[C@@H]2CCCC[C@@H]2O)o1)C1CCCCC1,CC(C)(C)OCCc1csc(C(=O)NCc2cc(=O)n3ccsc3n2)n1,CC(C)Sc1cccc(C[NH2+][C@H]2CCCN(S(C)(=O)=O)CC2)c1,O=C(N[C@@H]1CCC[C@H]1n1cc[nH+]c1)c1nc(Cl)c(Cl)c(Cl)c1Cl
OCC#CSCNc1ccncc1Cl,Cc1nc(C)c(CNC(=O)N2CCC(c3ccsc3)CC2)o1,CCC(=O)Oc1ccccc1,Cc1nc2ccc(C[C@@H](Cc3ccccc3)C3SCCS3)cc2s1,CCN[C@@H]1CCC[C@@H](OCC(=O)N2CCC[C@@H](C[C@H]3CCCO[C@@H]3c3nc(C)cs3)C2)C1
C[C@@H]1CC[C@@H](c2ccc3[nH]c(CN[C@@H]4CCCC[NH+]4CC4=NO[C@@H](C)C4)cc3c2)C1,C=CCN(C(=O)CNc1c(C)nc2sccn12)c1ccc(-c2nnc(C)c(N3CC[NH+](C)CC3)n2)cc1,CNc1nc(C(=O)[O-])[nH+]c2c1CN([C@@H]1CCOC(C)(C)C1)CC2,COCCc1nc2ccccc2s1,CCCCOc1ccccc1N[C@@H]1[C@@H]2CC[C@@H](C2)[C@@H]1c1cc(Cl)cs1
COCC[C@@H](C)NC(=O)[C@]1(N)CC[C@@H](N2CC[NH+](C3CC3)CC2)C1,COCCCn1c(C(=O)[NH2+][C@@H]2CSCCC2(C)C)cc2ccccc21,COc1cccc(OCCN2CCNC(=O)C[C@@H]2c2ccccc2)c1,CC1=NN(C(=O)[C@H]2Cc3ccccc3O2)[C@](O)(Cc2ccc(F)cc2)C1,C/C=C(/C)C(=O)N1CC[NH+](C)Cc2ccccc21
C[C@H](NC(=O)Nc1ccc(NCCO)cc1)N1CCOCC1,CO[C@H](CNC(=O)c1cccs1)c1ccccc1Cl,COc1ccc(CC(=O)[C@H](NC[NH+]2C[C@H](C)C[C@@H](C)C2)C(C)=O)s1,CCn1nc(C)cc1NC(=O)N1CCC(N2C(=O)[C@H]3CC[C@@](C)(C2=O)C3(C)C)CC1,Cc1ccc(C)n1C(=O)N[C@@H]1CCOC1
CC(C)N1CCO[C@H](NS(=O)(=O)C2CCC([NH3+])CC2)C1,CCN1C(=O)C(=CC[C@@H](C)N(CC)c2ccc(NC(=O)c3c(C)cccc3OC)cc2)SC1=S,CCn1cnnc1-c1cccc(CNc2ccc(Br)cc2)c1,CCCCC[C@@H](C)NC(=O)COCc1ccc(F)cc1Cl,CCn1cc(Cc2ccc(-n3nnn(C(=O)[O-])c3=O)o2)cn1
CCOC(=O)C(=O)NCN[C@@]1(C)NC(=O)NC1=O,CS(=O)(=O)c1cccn(NC2CC2)c1=O,N#CN1N=CC2=N[C@H](c3cccc(C(=O)NC(=O)c4occc4Br)c3)N[C@@H]21,CCNC(=O)c1ccc(C2=CCN(C(=O)NC[C@H]3CCCCC3=O)CC2)cc1,CCOC(=O)[C@@H]1C(C)=NC(c2ncoc2N2CCCC2)=C1C
CCCCc1ccc(N2C(=O)CCS2(=O)=O)cc1Nc1cccc([N+](=O)[O-])c1,COc1ccc(Br)cc1NC(=O)CNS(=O)(=O)[N+](=O)[O-],Cc1ccc(NC(=O)Nc2cc(Cl)ccc2NS(C)(=O)=O)nn1,COc1ccccc1[C@@H]1CC(O)=Nc2sc3c(C)c(-n4cccc4)c(N)nc3c21,Cc1cscc1C(=O)N[C@H](C)c1cccs1
Cc1ccc(NC[C@@H](O)CN2CCN(CC(F)(F)F)CC2)cc1C(=O)[C@]1(C)Cc2ccccc2C(=O)O1,COc1c(Cl)cc(Cl)cc1CNc1ccc(I)cc1,CCNc1cnc(COCCc2nc(OC)no2)cn1,CCc1cccc2c(C(=O)NCN3C[C@H]4CCC[NH+]4C[C@H]3C)c(C)[nH]c12,Cc1ccc(NC(=O)c2nc3nccc(C)n3n2)c(C)c1
COc1cn(C)c(=O)c2ccccc12,COc1ccc(C(=O)Oc2cc(C)cc(Nn3cccc3)c2)cc1,COc1ccc(C(=O)N2CC[C@H](Nc3ccc(F)cc3F)C2)cc1NC(=O)c1csc(C#Cc2cc(C)on2)n1,CCCN(Cc1ccccc1)C(=O)c1ccc(N2CCOCC2)cc1,Cc1cc(S(=O)(=O)c2csc(Oc3ccc([C@H](C)O)cn3)n2)c(C)o1
CN1C(=O)Cc2cc(C(=O)N/N=C/c3ccc(Cl)cc3)ccc21,COC(=O)c1ccc(N2CCCC2)nn1,CCOc1ccccc1N[NH2+]CCc1oc2c(Cl)cccc2c1C,COC(=O)c1[nH]c(=O)[nH]c1CNc1ccc2[nH]c(-c3ccc(O)cc3)nc2c1,COCCNC(=O)C1CCN(c2c(SC)c(=O)c2=O)CC1
Cc1ccc([C@@H](C)c2ccc3c(c2)CCCC3)cc1C,Cc1ccc(N2C[C@H](C(=O)NCC3CCN(c4ccccc4C(C)(C)C)CC3)CC2=O)cc1,C=CCCS(=O)(=O)CC(=O)c1nccnc1N,Cc1c(C(=O)Nc2ccc(NCC(C)C)nn2)nnn1[C@@H]1CCOC1,CC(C)c1oc2ccccc2c1C(=O)Nc1ccccc1C(=O)N1CCC[C@H](n2cccc2)C1
CN(C)c1ccc(Cl)cc1C(=O)Nc1ccc(F)c([N+]2=CCCC2)c1,CCC(=O)N1CCc2cc(NC(=O)C=Cc3c[nH]c4ccc(CC(N)=O)cc34)ccc21,C[NH2+][C@@H]1[C@@H](c2cccc(O)c2)CCCC1(C)C,CC[C@@H](C)NC(=O)c1ccccc1S(=O)(=O)N(C)C,C[C@@]1(CCNC2(N3CCOCC3)CCCC2)C[NH+]=C(N)N1c1cccnc1
O=C(OCc1cccc2nonc12)N1CC(c2ccc(F)c(F)c2)C1,CON(C)C(=O)N1CCC[C@H]1C1CC(C)(C)[NH2+]C(C)(C)C1,Cc1ccc(CCNC(=O)CCN2C(=O)CCC2=O)c(C)[nH+]1,Cc1ncsc1CCn1c(C)csc1=O,C#CC[NH+]1CCC[C@@H](Cc2c[nH]cn2)C1
O=C(c1ccccc1)N(CCO)c1ccc(=O)oc1,CN(C)c1nccc([C@H]2CCCCC[C@H]2SC2(O)CCC(C)(C)CC2)n1,COCCN1CCN(C(=O)NCc2ccsc2)CC1=O,COc1ncc(NC(=O)c2cc(Cl)c(I)cc2[N+](=O)[O-])cn1,CCc1nn(C)cc1S(=O)(=O)N1CCC[NH+]([C@H](C)CC(F)(F)F)CC1
CCC(=O)c1sccc1-c1cc(C)n(Cc2ncccc2F)n1,O=C(NC1CCCCC1)OC[C@H]1CC[C@@H](Nc2ccc(F)c(Cl)c2)O1,Cc1cccc(SCN[C@H]2CS(=O)(=O)c3ccccc32)n1,O=S(=O)(NCO[C@@H]1CCC[C@H](c2ccccc2)C1)N1CCOCC1,C[C@@](CO)(NC(=O)c1cnn(COc2cccnc2)n1)c1ccc(F)c(-c2ccccc2)c1
COC[C@@H](O)CO[C@H]1c2c(oc3ccc(F)cc3c2=O)C(=O)N1N1CCN(c2ccccc2)[C@H](C)C1,C[C@@H]1Oc2ccccc2C=C1C/C([O-])=N/S(=O)(=O)Sc1ccccc1,COC(=O)c1cc(CN(c2cccc(-n3ccnc3)c2)[C@@H]2CCC[NH+](C)C2)n[nH]1,Cc1cc(CNC(=O)[C@@H]2CSCN2C[C@](C)(O)C2CC2)no1,CC(C)C[C@H](SC(=O)NNc1ccc(OC(=O)CCn2cnc3ccccc32)cc1)[NH+](C)C
COc1cccc(C(=O)N2CCCC[C@@H]2c2cc(F)c(F)cc2Cl)c1,CCCCn1c([O-])c(-c2ccc(Cl)cc2)c([O-])nc1=[SH+],C[C@H](c1cccnc1)N1CCN(C(=O)c2cc(F)cc3cccnc23)CC1,C[C@@H](CC#N)[NH2+]C(=O)N[C@H]1C[C@@]12CCc1ccccc12,Cc1nc(Nc2ccc(S(C)(=O)=O)cc2C(=O)Nc2nc3c(F)cc(F)cc3s2)sc1-c1c[nH]c(=O)[nH]1
CCC(=O)NC[C@H](O)CN1CCC[C@H](C)C1,Cc1cc2nc(OCCCCN3CC[NH+](C)CC3)[nH]c2cc1C,CCn1c[nH+]c(CNC(=O)C(=O)C(C#N)=C[C@H](C)c2nc3ccccc3[nH]2)c1,CCN(c1ccc(C)cc1)c1c(-c2cccs2)c(C)nn1C[C@H]1CCOC1,CC(=O)N(C#N)CC(=O)[O-]
C[C@H]([C@H]1CCCCC[NH2+]1)C1(NC(=O)C[C@H]2Oc3ccccc3NC2=O)CCCCC1,C=CCN1C(=O)N/C(=C\n2c(C(C)(C)CC(=O)[O-])nc3cccnc32)C1=O,O=C1C[C@H](C(=O)NNC(=O)Nc2ccccc2)c2ccccc2N1,COCCC(=O)N[C@H]1c2ccccc2C[C@H]1O,O=C(c1ccc(F)cn1)[C@H](O)c1ccccc1
O=C([C@H](O)c1ccc(F)nc1)[NH+]1CCCC1,CC(C)Cn1c(=O)c2c(nc3oc(-n4ccccc4=O)cn32)n(C)c1=O,Cc1cc(NC(=O)CCO[C@@H]2C[C@@H]2C)c(C)n1C,CC(C)CNc1ccn(CN[C@H]2C[C@H](C)N(c3ccccc3)C2=O)c(=O)n1,Cc1n[nH]c(C)c1-c1cc(NC(=O)c2cccc(-c3ccccc3Cl)c2C)nc(-n2cccn2)n1
Cc1cc(C)c(CN2CCCC3(C2)OCCO3)c(C(=O)Nc2ccc(Cl)cc2)c1,C=C(C)C[C@H](O)Cc1ccc(OCC)c2c1CCCC2,CCc1cc(-c2cc(N3CCOCC3)n3nc4nc(C5=Cc6ccccc6CC5)ccc4c3n2)ncn1,CC(=O)N(Cc1c(C)nc2sccn12)C(=O)[C@H](C)CN[C@H]1CCS(=O)(=O)C1,O=C1CSC(=S)N1Cc1ccc(Cl)c(Cl)c1
Cc1ccc([C@@H](C)[NH2+][C@@H]2CCC[C@H](O)C2)cc1,NC(=O)c1nc(-n2cncn2)c2ccccc2n1,Cc1cc([C@@H]2Nc3ccccc3C(=O)N2c2ccc(-c3cnccn3)cc2)c2[nH]c(=O)cc(C)c2c1,CCN[C@@H](C)c1ccc(C(=O)N2CCC[C@@H](C)C2)cc1,O=C(Cc1cnc[nH]c1=O)Nc1cc2c(cc1Br)OCCO2
CC(C)c1nn(C#CCO)c2c1[C@@H](c1nncs1)CC(=O)N2,Cc1nc(CCC(=O)N2CCOC[C@H]2Cc2cc3ccccc3o2)no1,CC(C)[C@H]1C[C@@H]1C(=O)NC[C@@H]1CCCN(C(=O)NC2CC2)C1,CCCn1nc(SCc2nc(C)n(-c3cc(F)ccc3F)n2)ccc1=O,O=C(COc1nc(Cl)ncc1Cl)NNC(=O)Cc1ccccc1
CN1C(=O)COc2ccc(Nc3ccccc3OC(F)F)cc21,COOc1ccccc1C(=O)N1CCC2(CC1)N=C(Cc1ccc(Cl)cc1C)C(=O)N2,N#C[C@@H](N1CCCCC[C@H]1C1CCCCC1)n1cccn1,CCc1ccc(S(=O)(=O)N[C@@H]2C[C@@H](C)[NH+]([NH+]3CCCSCC3)C2)s1,CCOC(=O)[C@H](N)Cc1ccc2c(c1)OCO2
